AssetIDNo,Building,CSI,CSI Div,CSIDiv,Callout,Campus,ClassBlanket,ClassCompliance,ClassCondition,ClassInterconnect,ClassPriority,ClassWarranty,CostEstimateatStart,Currently Indiv item tracked?,Currently Waldrop ID Tag?,DistrictResponsible,EqWarranty,EqWarrantyDigital,EqWarrantyDuration,EqWarrantyExpires,EqWarrantyStarts,FAIDNo,Floor,Fusion#,GeneralvsFixed,Item,Item a Consumable ?,Latitude,LifeCycleDuration,LifeCycleExpires,Longitide,Make,Model,OM,OMBinderNo,OMDigital,OMTabNo,OrigContract,OrigContractor,Project,Project#,ProjectName,Recommend Indiv item Tracking?,Recommend Waldrop ID Tag?,Room,RoomName,SerialNo,ServiceContract,ServiceContractCo,Sheet,SubGroup01,SubGroup02,SubGroup03,SubGroup04,Submittal,SubmittalDigital,Takeoff,Unnamed: 51,Unnamed: 52,Unnamed: 54,Unnamed: 57,sheet
,Voc Tech,26-Electrical,,26,P2BB,City,,,,,,,,,,,,TBD,,,,,2,24.0,,Panel,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-205,Electrical Room,,,,E2.2; E6.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,26-Electrical,,26,P2BA,City,,,,,,,,,,,,TBD,,,,,2,24.0,,Panel,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-205,Electrical Room,,,,E2.2; E6.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,26-Electrical,,26,DLP2,City,,,,,,,,,,,,TBD,,,,,2,24.0,,Panel,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-205,Electrical Room,,,,E2.2; E6.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,26-Electrical,,26,,City,,,,,,,,,,,,TBD,,,,,2,24.0,,GMS Transmitter Panel,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-205,Electrical Room,,,,E2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,26-Electrical,,26,,City,,,,,,,,,,,,TBD,,,,,2,24.0,,EMS Panel,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-205,Electrical Room,,,,E2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,26-Electrical,,26,,City,,,,,,,,,,,,TBD,,,,,2,24.0,,Security Panel,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-205,Electrical Room,,,,E2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,26-Electrical,,26,P2D,City,,,,,,,,,,,,TBD,,,,,2,24.0,,Panel,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-210,Junior Lab,,,,E2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,26-Electrical,,26,P2C,City,,,,,,,,,,,,TBD,,,,,2,24.0,,Panel,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-210,Junior Lab,,,,E2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,26-Electrical,,26,HP2,City,,,,,,,,,,,,TBD,,,,,2,24.0,,Panel,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-205,Electrical Room,,,,E2.2; E6.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,26-Electrical,,26,P2E,City,,,,,,,,,,,,TBD,,,,,2,24.0,,Panel,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-213A,Lab Equipment,,,,E2.2; E6.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,26-Electrical,,26,P2F,City,,,,,,,,,,,,TBD,,,,,2,24.0,,Panel,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-213A,Lab Equipment,,,,E2.2; E6.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,26-Electrical,,26,SNAC-2,City,,,,,,,,,,,,TBD,,,,,2,24.0,,Fire Alarm Panel,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-205A,IDF,,,,E2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,26-Electrical,,26,,City,,,,,,,,,,,,TBD,,,,,2,24.0,,Security Communicator,,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,,,V-205A,IDF,,,,E2.2,,,,,,TBD,Yes,,,,,11220
,Voc Tech,27-Communications,,27,,City,,,,,,,,Yes,Yes,,TBD,TBD,,,,,,24.0,,Category: Assisted Listening System Receivers,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,Yes,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,27-Communications,,27,,City,,,,,,,,Yes,Yes,,TBD,TBD,,,,,,24.0,,Category: Projector (LCD - Ceiling Mounted),No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,Yes,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,27-Communications,,27,,City,,,,,,,,Yes,Yes,,TBD,TBD,,,,,,24.0,,Category: Teaching Podium Control Stations,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,Yes,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,27-Communications,,27,,City,,,,,,,,Yes,Yes,,TBD,TBD,,,,,,24.0,,Category: Television / Monitor,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,Yes,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,27-Communications,,27,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Clocks,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,27-Communications,,27,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Public Announcement System,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,27-Communications,,27,,City,,,,,,,,?,?,,TBD,TBD,,,,,,24.0,,Category: BlueRay/DVD/Video Streamer,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,Yes,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,27-Communications,,27,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: LCD Screens / Digital Signage,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,27-Communications,,27,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Data Outlet,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Heat Detector,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,Fire,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Horn/Strobe,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,Fire,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Manual Pull Stations,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,Fire,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Mini Horn,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,Fire,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Motion Detector,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,Security,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Panic Switch,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,Security,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,Yes,Yes,,TBD,TBD,,,,,,24.0,,Category: Battery Backup -- see UPS,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,Yes,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Card Reader / Security / Keypad,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Door Contact,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Fire Alarm LCD Annunciator Panel; Notifier Panels,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Fire Sprinkler System (Existence of in Building),No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Security Alarm/Keypad,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Smoke Guard,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Access Control Panel,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Emergency Telephone Box; Emergency Wall Phone,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Fire Alarm Relays,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Fire Alarm Transponder,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Fire Smoke Dampers,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Fire Sprinkler Control Panel,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Carbon Dioxide Sensor,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: FACP - Fire Alarm Control Panel,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: FATC - Fire Alarm Terminal Cabinet,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Fire Strobes,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: FSCP - Firefighter's Smoke Control Panel,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Knox Box,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Pre-Action Release Panel,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Projector Alarm with Relay,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: SCDC - Smoke Control Damper Cabinet,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: SCTC - Smoke Control Terminal Cabinet,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Security Cameras (CCTV?),No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,28-Elec-Safety-Security,,28,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Smoke Detectors,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,31-Earthwork,,31,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Retaining Walls,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,31-Earthwork,,31,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Caissons,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Site benches,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,Yes,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,Yes,Yes,,TBD,TBD,,,,,,24.0,,Category: Exterior kiosk,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,Yes,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: ADA Curb Ramps,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: ADA Ramps,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Traffic Control - Signs/Speed Bumps,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Trees,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Motorized Gate / Controllers,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Parking sensors,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Patio furniture,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,Yes,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Backflow Device,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Flow Sensor,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Irrigation Controller,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Irrigation Heads/Bubblers,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Irrigation Meter,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Irrigation Valves - in General,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Exterior Temperature Sensor,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Curb and Gutter,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Curb Ramps,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Driveway/Hardscape/Pavers,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Downspouts,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Fence,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Irrigation Valves (Air Relief Valve),No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Irrigation Valves (Ball Valve),No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Irrigation Valves (Master Control),No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Irrigation Valves (Quick Coupler Valve),No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Irrigation Valves (Remote Control),No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Asphalt,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Bollards,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Gate - Non-Motorized,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Iron Fencing,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Parking Stops,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,32-Ext-Improvements,,32,,City,,,,,,,,No,No,,TBD,TBD,,,,,,24.0,,Category: Sidewalk / Exterior,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,No,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,33-Utilities,,33,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Exterior Drain,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,33-Utilities,,33,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Sewer Lateral,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,33-Utilities,,33,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Sewer Line,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,33-Utilities,,33,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Sewer Manhole/Box,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,33-Utilities,,33,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Storm Drain,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,33-Utilities,,33,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Storm Drain Manhole/Box,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,33-Utilities,,33,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: SWPPP BMP's,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,33-Utilities,,33,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Water Lateral,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,33-Utilities,,33,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Water Line,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,33-Utilities,,33,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Water Meter Box,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,33-Utilities,,33,,City,,,,,,,,Yes,No,,TBD,TBD,,,,,,24.0,,Category: Gas Meters,No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
,Voc Tech,33-Utilities,,33,,City,,,,,,,,?,No,,TBD,TBD,,,,,,24.0,,Category: Items with Pilot Lights (need to get re-lit after gas shutdown),No,,,,,,,TBD,,TBD,,,,11220.0,,Career Technology Center,Yes,No,,,,,,,,,,,TBD,TBD,No,,,,,11220
